cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1489611830336,0,0,load,/,{},{},20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611830801,515,407,mouseover,//*[@id='rso']/div[1]/div[2]/div/h3,{},"{""topRight"":383,""topLeft"":494,""bottomRight"":259,""bottomLeft"":405,""middle"":228,""inTarget"":false}",20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611831945,0,0,scroll,/,{},{},20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611832119,0,0,scroll,/,{},{},20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611832323,516,607,mouseover,//*[@id='rso']/div[2]/div/div[2]/div[2],{},"{""topRight"":556,""topLeft"":638,""bottomRight"":394,""bottomLeft"":504,""middle"":422,""inTarget"":false}",20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611832637,0,0,scroll,/,{},{},20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611832787,0,0,scroll,/,{},{},20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611832972,516,807,mouseover,//*[@id='rso'],{},"{""topRight"":743,""topLeft"":806,""bottomRight"":569,""bottomLeft"":650,""middle"":619,""inTarget"":false}",20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611838799,516,805,mousemove,//*[@id='rso'],{},"{""topRight"":741,""topLeft"":805,""bottomRight"":567,""bottomLeft"":648,""middle"":617,""inTarget"":false}",20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
0,1489611838950,505,667,mousemove,//*[@id='rso']/div[2]/div/div[2]/span,{},"{""topRight"":615,""topLeft"":681,""bottomRight"":450,""bottomLeft"":536,""middle"":479,""inTarget"":false}",20170315220214,"Wed, 15 Mar 2017 22:02:14 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x1024,1280x894,1263x2064,cngs30m1le1cilf60vau1eg0g5-native-top_left,cngs30m1le1cilf60vau1eg0g5,0,4
