cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1537361008210,0,0,load,/,{},{},20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361008562,881,58,mousemove,//*[@id='searchform']/div/div,{},"{""topRight"":147,""topLeft"":755,""bottomRight"":474,""bottomLeft"":879,""middle"":512,""inTarget"":false}",20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361008720,950,75,mousemove,//*[@id='slim_appbar'],{},"{""topRight"":210,""topLeft"":823,""bottomRight"":483,""bottomLeft"":930,""middle"":565,""inTarget"":false}",20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361008974,1023,78,mousemove,/html,{},"{""topRight"":282,""topLeft"":895,""bottomRight"":516,""bottomLeft"":994,""middle"":632,""inTarget"":false}",20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361009134,1019,72,mousemove,/html,{},"{""topRight"":279,""topLeft"":892,""bottomRight"":519,""bottomLeft"":993,""middle"":630,""inTarget"":false}",20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361009740,0,0,blur,/,{},{},20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361058005,0,0,focus,/,{},{},20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361058319,895,17,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":177,""topLeft"":772,""bottomRight"":517,""bottomLeft"":912,""middle"":545,""inTarget"":false}",20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361058475,985,128,mousemove,//*[@id='rhs'],{},"{""topRight"":244,""topLeft"":857,""bottomRight"":454,""bottomLeft"":939,""middle"":579,""inTarget"":false}",20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361058662,952,131,mousemove,//*[@id='rcnt'],{},"{""topRight"":211,""topLeft"":824,""bottomRight"":434,""bottomLeft"":907,""middle"":547,""inTarget"":false}",20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
0,1537361058822,1023,129,mousemove,/html,{},"{""topRight"":282,""topLeft"":895,""bottomRight"":474,""bottomLeft"":973,""middle"":615,""inTarget"":false}",20180919144041,"Wed, 19 Sep 2018 14:40:41 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0,1024x768,1024x603,1075x1921,f8c4fu0i93p3spmoc88d154ps6-dd-top_left,f8c4fu0i93p3spmoc88d154ps6,1,5
