cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1488114770434,0,0,load,/,{},{},20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114770891,723,341,mousemove,//*[@id='center_col'],{},"{""topRight"":236,""topLeft"":640,""bottomRight"":28,""bottomLeft"":595,""middle"":314,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114771329,723,341,mousemove,//*[@id='center_col'],{},"{""topRight"":236,""topLeft"":640,""bottomRight"":28,""bottomLeft"":595,""middle"":314,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114772169,723,341,mousemove,//*[@id='center_col'],{},"{""topRight"":236,""topLeft"":640,""bottomRight"":28,""bottomLeft"":595,""middle"":314,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114774227,722,340,mousemove,//*[@id='center_col'],{},"{""topRight"":235,""topLeft"":638,""bottomRight"":28,""bottomLeft"":594,""middle"":313,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114774384,583,328,mousemove,//*[@id='tvcap'],{},"{""topRight"":274,""topLeft"":506,""bottomRight"":161,""bottomLeft"":455,""middle"":186,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114774544,484,330,mouseover,//*[@id='tads'],{},"{""topRight"":343,""topLeft"":421,""bottomRight"":260,""bottomLeft"":356,""middle"":126,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114774723,455,344,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":374,""topLeft"":404,""bottomRight"":290,""bottomLeft"":328,""middle"":131,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114774883,446,349,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":385,""topLeft"":400,""bottomRight"":299,""bottomLeft"":319,""middle"":135,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
0,1488114775351,446,349,mousedown,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":385,""topLeft"":400,""bottomRight"":299,""bottomLeft"":319,""middle"":135,""inTarget"":false}",20170226141115,"Sun, 26 Feb 2017 14:11:15 +0100","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1280x768,1280x610,1263x2029,enf06ekj1vn69jb1evtcgj1jt3-dd-top_left,enf06ekj1vn69jb1evtcgj1jt3,0,1
