cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538393223370,279,322,mousemove,//*[@id='rso']/div/div[1]/div/div/div/span/font[3]/font[1],{},"{""topRight"":515,""topLeft"":268,""bottomRight"":473,""bottomLeft"":173,""middle"":220,""inTarget"":false}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393224020,282,327,mousemove,//*[@id='rso']/div/div[1]/div/div/div/span/font[3]/font[2],{},"{""topRight"":515,""topLeft"":274,""bottomRight"":471,""bottomLeft"":178,""middle"":221,""inTarget"":false}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393224200,279,240,mousemove,//*[@id='center_col'],{},"{""topRight"":486,""topLeft"":206,""bottomRight"":465,""bottomLeft"":151,""middle"":173,""inTarget"":false}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393224515,279,242,mousemove,//*[@id='center_col'],{},"{""topRight"":486,""topLeft"":207,""bottomRight"":465,""bottomLeft"":151,""middle"":173,""inTarget"":false}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393224935,279,253,mousedown,//*[@id='rso']/div/div[1]/div/h3/a/font/font,{},"{""topRight"":490,""topLeft"":215,""bottomRight"":465,""bottomLeft"":152,""middle"":178,""inTarget"":false}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393225050,279,253,mouseup,//*[@id='rso']/div/div[1]/div/h3/a/font/font,{},"{""topRight"":490,""topLeft"":215,""bottomRight"":465,""bottomLeft"":152,""middle"":178,""inTarget"":false}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393225052,279,253,click,//*[@id='rso']/div/div[1]/div/h3/a/font/font,{},"{""topRight"":490,""topLeft"":215,""bottomRight"":465,""bottomLeft"":152,""middle"":178,""inTarget"":false}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393225057,0,0,beforeunload,/,{},{},20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393225348,282,254,mousemove,//*[@id='rso']/div/div[1]/div/h3/a/font/font,{},"{""topRight"":487,""topLeft"":218,""bottomRight"":462,""bottomLeft"":155,""middle"":176,""inTarget"":false}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
0,1538393225502,563,121,mouseover,//*[@id='tads']/ol/li/h3,{},"{""topRight"":182,""topLeft"":436,""bottomRight"":215,""bottomLeft"":450,""middle"":136,""inTarget"":true}",20181001132527,"Mon, 01 Oct 2018 13:25:27 +0200","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1539,kbr7hv84obn238halalb9tngf0-native-top_left,kbr7hv84obn238halalb9tngf0,0,5
