cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1482963010542,0,0,load,/,{},{},20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963011895,0,0,resize,/,{},{},20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963011895,0,0,resize,/,{},{},20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963012323,0,0,focus,/,{},{},20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963012323,0,0,focus,/,{},{},20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963012324,805,1072,mousedown,//*[@id='rcnt'],{},"{""topRight"":968,""topLeft"":1180,""bottomRight"":565,""bottomLeft"":879,""middle"":848,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963012474,801,615,mousemove,//*[@id='rcnt'],{},"{""topRight"":512,""topLeft"":844,""bottomRight"":120,""bottomLeft"":681,""middle"":477,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963012640,805,610,mousemove,//*[@id='rcnt'],{},"{""topRight"":508,""topLeft"":844,""bottomRight"":117,""bottomLeft"":684,""middle"":477,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963012791,794,916,mousemove,//*[@id='rcnt'],{},"{""topRight"":812,""topLeft"":1049,""bottomRight"":408,""bottomLeft"":779,""middle"":706,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963012839,788,932,mouseup,//*[@id='rcnt'],{},"{""topRight"":827,""topLeft"":1057,""bottomRight"":424,""bottomLeft"":783,""middle"":716,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963012840,788,932,click,//*[@id='rcnt'],{},"{""topRight"":827,""topLeft"":1057,""bottomRight"":424,""bottomLeft"":783,""middle"":716,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963014666,900,464,mousemove,//*[@id='rcnt'],{},"{""topRight"":391,""topLeft"":851,""bottomRight"":165,""bottomLeft"":773,""middle"":490,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963014667,900,464,mousedown,//*[@id='rcnt'],{},"{""topRight"":391,""topLeft"":851,""bottomRight"":165,""bottomLeft"":773,""middle"":490,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
0,1482963014822,764,1066,mousemove,//*[@id='rcnt'],{},"{""topRight"":960,""topLeft"":1152,""bottomRight"":555,""bottomLeft"":844,""middle"":826,""inTarget"":false}",20161228230836,"Wed, 28 Dec 2016 23:08:36 +0100","Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/537.36 (KHTML, like Gecko)  Chrome/30.0.1599.114 Safari/537.36 Puffin/5.2.0IP",375x667,1024x1701,1058x1701,69n3j15k7hqbn6fjnb8vocp6g5-dd-top_left,69n3j15k7hqbn6fjnb8vocp6g5,0,5
