cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538394256875,0,0,load,/,{},{},20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394257550,1251,0,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":517,""topLeft"":1127,""bottomRight"":552,""bottomLeft"":1144,""middle"":830,""inTarget"":false}",20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394257711,1235,56,mousemove,//*[@id='searchform']/div/div,{},"{""topRight"":493,""topLeft"":1108,""bottomRight"":517,""bottomLeft"":1119,""middle"":806,""inTarget"":false}",20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394257861,1232,72,mousemove,//*[@id='slim_appbar'],{},"{""topRight"":489,""topLeft"":1104,""bottomRight"":510,""bottomLeft"":1114,""middle"":801,""inTarget"":false}",20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394258247,1231,73,mousemove,//*[@id='slim_appbar'],{},"{""topRight"":488,""topLeft"":1103,""bottomRight"":508,""bottomLeft"":1113,""middle"":800,""inTarget"":false}",20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394258398,1223,74,mousemove,//*[@id='slim_appbar'],{},"{""topRight"":480,""topLeft"":1095,""bottomRight"":500,""bottomLeft"":1105,""middle"":792,""inTarget"":false}",20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394258548,1132,39,mousemove,//*[@id='searchform']/div/div,{},"{""topRight"":393,""topLeft"":1006,""bottomRight"":428,""bottomLeft"":1020,""middle"":706,""inTarget"":false}",20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394259358,0,0,blur,/,{},{},20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394285530,0,0,focus,/,{},{},20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
0,1538394285986,947,0,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":226,""topLeft"":825,""bottomRight"":299,""bottomLeft"":848,""middle"":535,""inTarget"":false}",20181001134127,"Mon, 01 Oct 2018 13:41:27 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1752,qmtrc85us47t70saj53a6qipm4-native-top_left,qmtrc85us47t70saj53a6qipm4,0,5
