cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1516279900423,0,0,load,/,{},{},20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279904153,312,554,mousemove,//*[@id='uid_2'],{},"{""topRight"":1034,""topLeft"":655,""bottomRight"":981,""bottomLeft"":567,""middle"":799,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279904306,78,340,mousemove,//*[@id='rcnt'],{},"{""topRight"":1189,""topLeft"":749,""bottomRight"":1170,""bottomLeft"":718,""middle"":953,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279904480,0,402,mousemove,//*[@id='rcnt'],{},"{""topRight"":1279,""topLeft"":844,""bottomRight"":1253,""bottomLeft"":805,""middle"":1041,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279904654,11,251,mouseover,//*[@id='rhscol'],{},"{""topRight"":1241,""topLeft"":792,""bottomRight"":1233,""bottomLeft"":779,""middle"":1009,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279904857,54,23,mouseover,//*[@id='logo']/img,{},"{""topRight"":1193,""topLeft"":741,""bottomRight"":1211,""bottomLeft"":770,""middle"":975,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279905030,229,137,mouseover,//*[@id='rso']/div[1]/div[1]/div/div/div/div[1]/cite/font[1]/font,{},"{""topRight"":1015,""topLeft"":562,""bottomRight"":1021,""bottomLeft"":572,""middle"":789,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279905180,262,141,mousemove,//*[@id='rso']/div[1]/div[1]/div/div/div/div[1]/cite/b[1]/font/font,{},"{""topRight"":983,""topLeft"":529,""bottomRight"":988,""bottomLeft"":539,""middle"":756,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279905405,269,140,mousemove,//*[@id='rso']/div[1]/div[1]/div/div/div/div[1]/cite/b[1]/font/font,{},"{""topRight"":976,""topLeft"":522,""bottomRight"":981,""bottomLeft"":532,""middle"":749,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
0,1516279905578,260,127,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a/font/font,{},"{""topRight"":984,""topLeft"":530,""bottomRight"":992,""bottomLeft"":544,""middle"":759,""inTarget"":false}",20180118134902,"Thu, 18 Jan 2018 13:49:02 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1280x800,1280x669,1263x1651,i8gmgh4j3ajqnmfk20qoaang54-dd-top_right,i8gmgh4j3ajqnmfk20qoaang54,0,4
