cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538417879478,0,0,load,/,{},{},20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417952129,0,0,focus,/,{},{},20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417952587,652,20,mouseover,//*[@id='lst-ib'],{},"{""topRight"":122,""topLeft"":530,""bottomRight"":236,""bottomLeft"":567,""middle"":262,""inTarget"":false}",20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417953109,734,241,mousemove,//*[@id='center_col'],{},"{""topRight"":141,""topLeft"":622,""bottomRight"":11,""bottomLeft"":606,""middle"":307,""inTarget"":false}",20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417953262,399,222,mouseover,//*[@id='tads']/ol/li,{},"{""topRight"":366,""topLeft"":297,""bottomRight"":345,""bottomLeft"":271,""middle"":65,""inTarget"":true}",20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417954021,364,212,mousemove,//*[@id='tads']/ol/li/div[5],{},"{""topRight"":396,""topLeft"":261,""bottomRight"":381,""bottomLeft"":237,""middle"":84,""inTarget"":true}",20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417954186,364,208,mousemove,//*[@id='tads']/ol/li/div[5],{},"{""topRight"":395,""topLeft"":260,""bottomRight"":381,""bottomLeft"":238,""middle"":82,""inTarget"":true}",20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417954352,467,131,mousemove,//*[@id='tads']/ol/li/div[1],{},"{""topRight"":279,""topLeft"":340,""bottomRight"":297,""bottomLeft"":355,""middle"":49,""inTarget"":true}",20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417954637,523,126,mousemove,//*[@id='tads']/ol/li/h3,{},"{""topRight"":223,""topLeft"":396,""bottomRight"":247,""bottomLeft"":410,""middle"":97,""inTarget"":true}",20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
0,1538417954788,1070,72,mouseover,//*[@id='slim_appbar'],{},"{""topRight"":327,""topLeft"":942,""bottomRight"":365,""bottomLeft"":956,""middle"":641,""inTarget"":false}",20181001201510,"Mon, 01 Oct 2018 20:15:10 +0200","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",1280x800,1280x709,1263x1635,6f09jqtglleu5gkq7kahrnc5b0-native-top_left,6f09jqtglleu5gkq7kahrnc5b0,0,2
