cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538404182734,0,0,load,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404183049,0,16,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404183200,0,290,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404183350,0,509,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404183817,0,528,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404183970,0,936,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404184391,0,1036,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404184555,0,1042,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404184706,0,887,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
0,1538404184856,0,591,scroll,/,{},{},20181001162651,"Mon, 01 Oct 2018 16:26:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,1366x768,1366x654,1349x1696,onbcnjbgiugrid4vb154vmtac0-dd-top_left,onbcnjbgiugrid4vb154vmtac0,0,2
