cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1531724086628,0,0,load,/,{},{},20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724087238,0,0,blur,/,{},{},20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724096158,0,0,focus,/,{},{},20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724096635,1081,7,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":351,""topLeft"":958,""bottomRight"":461,""bottomLeft"":1004,""middle"":677,""inTarget"":false}",20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724096801,923,147,mousemove,//*[@id='rcnt'],{},"{""topRight"":184,""topLeft"":796,""bottomRight"":250,""bottomLeft"":814,""middle"":492,""inTarget"":false}",20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724096968,1053,350,mousemove,//*[@id='rcnt'],{},"{""topRight"":394,""topLeft"":957,""bottomRight"":310,""bottomLeft"":925,""middle"":632,""inTarget"":false}",20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724097550,0,0,scroll,/,{},{},20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724097701,0,0,scroll,/,{},{},20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724097934,0,0,scroll,/,{},{},20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724098084,0,0,scroll,/,{},{},20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
0,1531724098552,0,0,scroll,/,{},{},20180716085223,"Mon, 16 Jul 2018 08:52:23 +0200","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1920x1080,1920x947,1903x2033,oh5kaqbu6ajjlmev0s0idgh5c1-dd-top_left,oh5kaqbu6ajjlmev0s0idgh5c1,0,4
