cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538420494381,0,0,load,/,{},{},20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420495163,0,0,focus,/,{},{},20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420495164,0,0,blur,/,{},{},20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420533704,0,0,focus,/,{},{},20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420533704,0,0,blur,/,{},{},20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420533704,0,0,focus,/,{},{},20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420533705,0,0,blur,/,{},{},20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420533705,0,0,focus,/,{},{},20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420534238,557,8,mouseover,//*[@id='tsf']/div[2]/div[2],{},"{""topRight"":208,""topLeft"":439,""bottomRight"":282,""bottomLeft"":478,""middle"":194,""inTarget"":false}",20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
0,1538420534424,522,101,mouseover,//*[@id='tads'],{},"{""topRight"":222,""topLeft"":394,""bottomRight"":251,""bottomLeft"":411,""middle"":104,""inTarget"":false}",20181001205846,"Mon, 01 Oct 2018 20:58:46 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.61",1366x768,1366x696,1351x1713,93cc2vql03r6kb5a2hm8qalfs2-native-top_left,93cc2vql03r6kb5a2hm8qalfs2,0,4
