cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1483062647859,0,0,load,/,{},{},20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062649637,0,0,focus,/,{},{},20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062649690,0,0,keyup,//*[@id='gsr'],{},{},20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062649932,248,126,mousemove,//*[@id='rso']/div[1]/div/div/h3/a,{},"{""topRight"":996,""topLeft"":542,""bottomRight"":1023,""bottomLeft"":590,""middle"":776,""inTarget"":false}",20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062650242,255,126,mousedown,//*[@id='rso']/div[1]/div/div/h3/a,{},"{""topRight"":989,""topLeft"":535,""bottomRight"":1016,""bottomLeft"":584,""middle"":769,""inTarget"":false}",20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062650354,255,126,mouseup,//*[@id='rso']/div[1]/div/div/h3/a,{},"{""topRight"":989,""topLeft"":535,""bottomRight"":1016,""bottomLeft"":584,""middle"":769,""inTarget"":false}",20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062650357,255,126,click,//*[@id='rso']/div[1]/div/div/h3/a,{},"{""topRight"":989,""topLeft"":535,""bottomRight"":1016,""bottomLeft"":584,""middle"":769,""inTarget"":false}",20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062650358,0,0,beforeunload,/,{},{},20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062650415,0,0,keydown,//*[@id='rso']/div[1]/div/div/h3/a,{},{},20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062650679,0,0,blur,/,{},{},20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
0,1483062651196,0,0,unload,/,{},{},20161230024913,"Fri, 30 Dec 2016 02:49:13 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1551,s12ng8pnql9m5u9b6rrepp39i7-dd-top_right,s12ng8pnql9m5u9b6rrepp39i7,0,1
