cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1486582760713,0,0,load,/,{},{},20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582763999,0,0,focus,/,{},{},20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582764150,427,390,mousemove,//*[@id='tvcap']/div/div/div[2]/div[1],{},"{""topRight"":424,""topLeft"":412,""bottomRight"":337,""bottomLeft"":323,""middle"":82,""inTarget"":true}",20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582764327,455,375,mousemove,//*[@id='tvcap']/div/div/div[2]/div[1],{},"{""topRight"":393,""topLeft"":423,""bottomRight"":318,""bottomLeft"":354,""middle"":69,""inTarget"":true}",20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582764512,344,313,mouseover,//*[@id='tvcap']/div/div/div[2]/div[1]/div[2]/div[1]/div[3],{},"{""topRight"":449,""topLeft"":299,""bottomRight"":445,""bottomLeft"":293,""middle"":91,""inTarget"":true}",20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582764663,273,138,mouseover,//*[@id='tvcap']/div/div,{},"{""topRight"":470,""topLeft"":148,""bottomRight"":599,""bottomLeft"":400,""middle"":235,""inTarget"":true}",20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582764927,264,116,mousedown,//*[@id='tvcap']/div/div/div[1]/h3/a/span,{},"{""topRight"":478,""topLeft"":136,""bottomRight"":620,""bottomLeft"":418,""middle"":257,""inTarget"":true}",20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582765031,264,116,mouseup,//*[@id='tvcap']/div/div/div[1]/h3/a/span,{},"{""topRight"":478,""topLeft"":136,""bottomRight"":620,""bottomLeft"":418,""middle"":257,""inTarget"":true}",20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582765032,264,116,click,//*[@id='tvcap']/div/div/div[1]/h3/a/span,{},"{""topRight"":478,""topLeft"":136,""bottomRight"":620,""bottomLeft"":418,""middle"":257,""inTarget"":true}",20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
0,1486582765032,0,0,beforeunload,/,{},{},20170208203749,"Wed, 08 Feb 2017 20:37:49 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1366x768,1366x634,1350x1681,f0nevn3ahlor85itqmk1qj4d27-dd-top_left,f0nevn3ahlor85itqmk1qj4d27,1,5
