cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1529437521011,0,0,load,/,{},{},20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437521252,273,143,mouseover,//*[@id='tads']/ol/li/div[1]/g-bubble/a,{},"{""topRight"":473,""topLeft"":151,""bottomRight"":498,""bottomLeft"":217,""middle"":173,""inTarget"":true}",20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437521415,288,134,mouseover,//*[@id='tads']/ol/li/div[1],{},"{""topRight"":457,""topLeft"":164,""bottomRight"":487,""bottomLeft"":233,""middle"":163,""inTarget"":true}",20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437521615,299,124,mousemove,//*[@id='vs0p1c0'],{},"{""topRight"":446,""topLeft"":173,""bottomRight"":480,""bottomLeft"":248,""middle"":158,""inTarget"":true}",20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437522409,299,124,mouseover,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":446,""topLeft"":173,""bottomRight"":480,""bottomLeft"":248,""middle"":158,""inTarget"":true}",20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437524212,299,124,mousedown,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":446,""topLeft"":173,""bottomRight"":480,""bottomLeft"":248,""middle"":158,""inTarget"":true}",20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437524315,299,124,mouseup,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":446,""topLeft"":173,""bottomRight"":480,""bottomLeft"":248,""middle"":158,""inTarget"":true}",20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437524316,299,124,click,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":446,""topLeft"":173,""bottomRight"":480,""bottomLeft"":248,""middle"":158,""inTarget"":true}",20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437524324,0,0,beforeunload,/,{},{},20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
0,1529437524679,300,123,mousemove,//*[@id='vs0p1c0']/font/font,{},"{""topRight"":445,""topLeft"":174,""bottomRight"":479,""bottomLeft"":250,""middle"":157,""inTarget"":true}",20180619214250,"Tue, 19 Jun 2018 21:42:50 +0200","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1440x900,1440x767,1423x1848,6m32i6gig4vta84b0jbjtkapt2-native-top_left,6m32i6gig4vta84b0jbjtkapt2,1,5
