cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1487874096444,0,0.0,load,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874096445,0,0.0,focus,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874096625,1005,98.0,mousemove,//*[@id='slim_appbar'],{},"{""topRight"":227,""topLeft"":877,""bottomRight"":456,""bottomLeft"":962,""middle"":587,""inTarget"":false}",20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874096781,1022,82.0,mousemove,/html,{},"{""topRight"":245,""topLeft"":894,""bottomRight"":479,""bottomLeft"":984,""middle"":608,""inTarget"":false}",20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874097200,1027,78.0,mousedown,/html,{},"{""topRight"":250,""topLeft"":899,""bottomRight"":485,""bottomLeft"":991,""middle"":614,""inTarget"":false}",20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874097448,0,0.0,scroll,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874097599,0,0.0,scroll,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874097751,0,0.0,scroll,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874097903,0,0.0,scroll,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874098055,0,0.0,scroll,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874098215,0,0.0,scroll,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874098511,0,0.0,scroll,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
0,1487874098853,0,0.0,scroll,/,{},{},20170223192001,"Thu, 23 Feb 2017 19:20:01 +0100",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1280x1024,1036x717,1070x2200,ihfr587ub1k9ng3rsoqnnsise5-native-top_left,ihfr587ub1k9ng3rsoqnnsise5,0,1
