cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1493123096968,0,0,load,/,{},{},20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123130932,0,0,focus,/,{},{},20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123131311,444,1,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":316,""topLeft"":333,""bottomRight"":436,""bottomLeft"":448,""middle"":212,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123131465,401,104,mousemove,//*[@id='cnt'],{},"{""topRight"":341,""topLeft"":273,""bottomRight"":403,""bottomLeft"":347,""middle"":114,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123131615,339,144,mousemove,//*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[3]/div[1]/div[1]/a/div,{},"{""topRight"":405,""topLeft"":214,""bottomRight"":439,""bottomLeft"":274,""middle"":118,""inTarget"":true}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123131770,203,233,mouseover,//*[@id='tvcap']/div[1]/div/div[2]/div[1]/div[1]/div[1]/div[2]/div[1],{},"{""topRight"":554,""topLeft"":147,""bottomRight"":546,""bottomLeft"":114,""middle"":233,""inTarget"":true}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123131922,33,306,mousemove,//*[@id='rcnt'],{},"{""topRight"":737,""topLeft"":221,""bottomRight"":709,""bottomLeft"":96,""middle"":413,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123132075,13,320,mousemove,//*[@id='rcnt'],{},"{""topRight"":760,""topLeft"":243,""bottomRight"":729,""bottomLeft"":115,""middle"":435,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123132514,30,359,mousemove,//*[@id='rcnt'],{},"{""topRight"":756,""topLeft"":271,""bottomRight"":713,""bottomLeft"":106,""middle"":431,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123133285,30,360,mousemove,//*[@id='rcnt'],{},"{""topRight"":756,""topLeft"":272,""bottomRight"":713,""bottomLeft"":106,""middle"":431,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123133510,32,364,mousemove,//*[@id='rcnt'],{},"{""topRight"":755,""topLeft"":275,""bottomRight"":711,""bottomLeft"":106,""middle"":431,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123133672,38,373,mousemove,//*[@id='rcnt'],{},"{""topRight"":753,""topLeft"":282,""bottomRight"":706,""bottomLeft"":105,""middle"":428,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123133978,0,0,scroll,/,{},{},20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123134143,0,0,scroll,/,{},{},20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123134293,0,0,scroll,/,{},{},20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123134444,0,0,scroll,/,{},{},20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123134598,52,791,mousemove,//*[@id='rcnt'],{},"{""topRight"":972,""topLeft"":689,""bottomRight"":836,""bottomLeft"":478,""middle"":694,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123134748,64,813,mousemove,//*[@id='rcnt'],{},"{""topRight"":980,""topLeft"":710,""bottomRight"":839,""bottomLeft"":498,""middle"":706,""inTarget"":false}",20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123135279,0,0,scroll,/,{},{},20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
0,1493123135429,0,0,scroll,/,{},{},20170425142333,"Tue, 25 Apr 2017 14:23:33 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1366x768,1366x700,1349x2098,stu6l47e4ngbd6meetvmdq7v51-dd-top_left,stu6l47e4ngbd6meetvmdq7v51,1,3
