cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538397728885,0,0,load,/,{},{},20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397739972,0,0,focus,/,{},{},20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397739972,0,0,focus,/,{},{},20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397741856,0,0,blur,/,{},{},20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397764069,0,0,focus,/,{},{},20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397764708,746,27,mouseover,//*[@id='sblsbb']/button/span,{},"{""topRight"":504,""topLeft"":90,""bottomRight"":545,""bottomLeft"":226,""middle"":310,""inTarget"":false}",20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397764858,484,104,mousemove,//*[@id='tads'],{},"{""topRight"":760,""topLeft"":306,""bottomRight"":774,""bottomLeft"":339,""middle"":538,""inTarget"":false}",20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397765017,366,118,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3,{},"{""topRight"":878,""topLeft"":424,""bottomRight"":888,""bottomLeft"":444,""middle"":654,""inTarget"":false}",20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397765385,310,133,mouseover,//*[@id='rso']/div[1]/div[1]/div/h3,{},"{""topRight"":934,""topLeft"":481,""bottomRight"":941,""bottomLeft"":494,""middle"":708,""inTarget"":false}",20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397766995,313,117,mousedown,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":931,""topLeft"":477,""bottomRight"":940,""bottomLeft"":495,""middle"":707,""inTarget"":false}",20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397767135,313,117,mouseup,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":931,""topLeft"":477,""bottomRight"":940,""bottomLeft"":495,""middle"":707,""inTarget"":false}",20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
0,1538397767358,326,118,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":918,""topLeft"":464,""bottomRight"":927,""bottomLeft"":482,""middle"":694,""inTarget"":false}",20181001143922,"Mon, 01 Oct 2018 14:39:22 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1360x768,1360x657,1343x1633,ok36s4r1vhrkng04s84f8odkj7-dd-top_right,ok36s4r1vhrkng04s84f8odkj7,0,2
