cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538404165837,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404165995,395,412,mousemove,//*[@id='rso']/div[2]/div/div[2]/g-snapping-carousel/div[3]/div/div[1]/div/div/div[2],{},"{""topRight"":468,""topLeft"":411,""bottomRight"":399,""bottomLeft"":330,""middle"":256,""inTarget"":false}",0.3471001757469244,0.5628415300546448,158.0,3.612416276393086,3.612416276393086,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404166146,857,169,mouseover,//*[@id='rhs_block']/div/div[1]/div/div[1]/div[2]/div[1]/div/div[2]/div/div/div[2]/div[1],{},"{""topRight"":132,""topLeft"":732,""bottomRight"":123,""bottomLeft"":731,""middle"":421,""inTarget"":false}",0.7530755711775043,0.23087431693989072,151.0,3.4570107325726633,-0.1554055438204225,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404167086,0,0,blur,/,{},{},0.0,0.0,940.0,0.9292600384734441,-2.527750694099219,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404187626,0,0,focus,/,{},{},0.0,0.0,20540.0,0.0,-0.9292600384734441,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404187906,860,42,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":130,""topLeft"":734,""bottomRight"":211,""bottomLeft"":753,""middle"":440,""inTarget"":false}",0.7557117750439367,0.05737704918032787,280.0,3.075089180721066,3.075089180721066,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404188071,1046,288,mousemove,//*[@id='rhs_block']/div/div[1]/div/div[1]/div[2]/div[2]/div/div[1]/div/div/div,{},"{""topRight"":356,""topLeft"":937,""bottomRight"":310,""bottomLeft"":921,""middle"":623,""inTarget"":false}",0.9191564147627417,0.39344262295081966,165.0,1.8691050583122033,-1.2059841224088625,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404188222,1027,298,mousemove,//*[@id='rhs_block']/div/div[1]/div/div[1]/div[2]/div[2]/div/div[1]/div/div/div,{},"{""topRight"":345,""topLeft"":921,""bottomRight"":294,""bottomLeft"":903,""middle"":607,""inTarget"":false}",0.9024604569420035,0.40710382513661203,151.0,0.14219146061976085,-1.7269135976924423,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404188406,1023,285,mousemove,//*[@id='rhs_block']/div/div[1]/div/div[1]/div[2]/div[2]/div/div[1]/div/div/div,{},"{""topRight"":335,""topLeft"":914,""bottomRight"":287,""bottomLeft"":898,""middle"":600,""inTarget"":false}",0.8989455184534271,0.38934426229508196,184.0,0.07392103537356219,-0.06827042524619865,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
0,1538404189174,1021,284,mouseover,//*[@id='rhs_block']/div/div[1]/div/div[1]/div[2]/div[2],{},"{""topRight"":333,""topLeft"":912,""bottomRight"":285,""bottomLeft"":895,""middle"":598,""inTarget"":false}",0.8971880492091389,0.3879781420765027,768.0,0.002911546845702851,-0.07100948852785934,20181001162637,"Mon, 01 Oct 2018 16:26:37 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1024x768,1138x732,1154x1642,20mcbgpr9gk8pd8me7eiv362m5-native-top_left,20mcbgpr9gk8pd8me7eiv362m5,1,4
