cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538485359553,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485387180,0,0,focus,/,{},{},0.0,0.0,27627.0,0.0,0.0,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485391980,0,0,blur,/,{},{},0.0,0.0,4800.0,0.0,0.0,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485524233,0,0,focus,/,{},{},0.0,0.0,132253.0,0.0,0.0,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485524520,609,1,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":171,""topLeft"":492,""bottomRight"":348,""bottomLeft"":578,""middle"":274,""inTarget"":false}",0.47578125,0.0011299435028248588,287.0,2.12195408020038,2.12195408020038,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485524674,483,289,mouseover,//*[@id='uid_WC7MYgAC2mEKJm3IUw2xFA_0']/div/div/div/div[1]/div[4]/div[1]/div[2]/div[3]/span,{},"{""topRight"":319,""topLeft"":399,""bottomRight"":263,""bottomLeft"":357,""middle"":89,""inTarget"":true}",0.37734375,0.32655367231638416,154.0,2.04127588011892,-0.08067820008145965,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485524888,481,309,mousemove,//*[@id='uid_WC7MYgAC2mEKJm3IUw2xFA_0']/div/div/div/div[1]/div[4]/div[1]/a/div,{},"{""topRight"":332,""topLeft"":407,""bottomRight"":263,""bottomLeft"":353,""middle"":105,""inTarget"":true}",0.37578125,0.34915254237288135,214.0,0.09392407122542888,-1.9473518088934914,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485525040,479,369,mousemove,//*[@id='rso']/div/div[1]/div/div/div/div[1],{},"{""topRight"":373,""topLeft"":439,""bottomRight"":269,""bottomLeft"":354,""middle"":161,""inTarget"":false}",0.37421875,0.41694915254237286,152.0,0.3949560794685167,0.3010320082430878,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485525190,457,380,mousemove,//*[@id='rso']/div/div[1]/div/div/div/span,{},"{""topRight"":397,""topLeft"":428,""bottomRight"":293,""bottomLeft"":334,""middle"":167,""inTarget"":false}",0.35703125,0.4293785310734463,150.0,0.16397831834998458,-0.2309777611185321,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485525512,451,382,mousemove,//*[@id='rso']/div/div[1]/div/div/div/span,{},"{""topRight"":403,""topLeft"":425,""bottomRight"":299,""bottomLeft"":329,""middle"":169,""inTarget"":false}",0.35234375,0.43163841807909603,322.0,0.01964147615011416,-0.14433684219987042,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485525720,395,378,mousemove,//*[@id='rso']/div/div[1]/div/div/div/span,{},"{""topRight"":442,""topLeft"":381,""bottomRight"":353,""bottomLeft"":273,""middle"":169,""inTarget"":false}",0.30859375,0.4271186440677966,208.0,0.2699167086080423,0.25027523245792815,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485525880,369,358,mousemove,//*[@id='rso']/div/div[1]/div/div/div/div[1]/cite/b,{},"{""topRight"":452,""topLeft"":349,""bottomRight"":377,""bottomLeft"":244,""middle"":159,""inTarget"":false}",0.28828125,0.40451977401129946,160.0,0.20501524333570909,-0.0649014652723332,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485526112,369,359,mousemove,//*[@id='rso']/div/div[1]/div/div/div/div[1]/cite/b,{},"{""topRight"":452,""topLeft"":349,""bottomRight"":377,""bottomLeft"":244,""middle"":160,""inTarget"":false}",0.28828125,0.4056497175141243,232.0,0.004310344827586207,-0.20070489850812287,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485526392,371,367,mousemove,//*[@id='rso']/div/div[1]/div/div/div/div[1]/cite/b,{},"{""topRight"":455,""topLeft"":357,""bottomRight"":376,""bottomLeft"":247,""middle"":166,""inTarget"":false}",0.28984375,0.41468926553672314,280.0,0.029450754468697576,0.025140409641111368,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485526658,373,355,mouseover,//*[@id='rso']/div/div[1]/div/h3,{},"{""topRight"":447,""topLeft"":349,""bottomRight"":372,""bottomLeft"":247,""middle"":154,""inTarget"":false}",0.29140625,0.4011299435028249,266.0,0.045735056618783604,0.016284302150086027,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485528002,378,348,mousedown,//*[@id='rso']/div/div[1]/div/h3/a,{},"{""topRight"":439,""topLeft"":348,""bottomRight"":367,""bottomLeft"":251,""middle"":146,""inTarget"":false}",0.2953125,0.39322033898305087,1344.0,0.00640053963321624,-0.039334516985567364,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485528016,378,348,mouseup,//*[@id='rso']/div/div[1]/div/h3/a,{},"{""topRight"":439,""topLeft"":348,""bottomRight"":367,""bottomLeft"":251,""middle"":146,""inTarget"":false}",0.2953125,0.39322033898305087,14.0,0.0,-0.00640053963321624,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485528016,378,348,click,//*[@id='rso']/div/div[1]/div/h3/a,{},"{""topRight"":439,""topLeft"":348,""bottomRight"":367,""bottomLeft"":251,""middle"":146,""inTarget"":false}",0.2953125,0.39322033898305087,0.0,0.0,0.0,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485528017,0,0,beforeunload,/,{},{},0.0,0.0,1.0,513.797625529741,513.797625529741,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
0,1538485528715,0,0,unload,/,{},{},0.0,0.0,698.0,0.0,-513.797625529741,20181002145952,"Tue, 02 Oct 2018 14:59:52 +0200","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",1280x1024,1280x885,1265x0,jrom5252mqrc4rvq0tujdnj1r1-dd-top_left,jrom5252mqrc4rvq0tujdnj1r1,0,4
