cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538413865500,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413866193,609,6,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":677,""topLeft"":245,""bottomRight"":993,""bottomLeft"":767,""middle"":614,""inTarget"":false}",0.42291666666666666,0.007462686567164179,693.0,0.8788305280419096,0.8788305280419096,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413866359,857,246,mouseover,//*[@id='rhs_block']/div/div/div[4]/div[1]/div[1]/div[1]/div[1],{},"{""topRight"":433,""topLeft"":121,""bottomRight"":649,""bottomLeft"":498,""middle"":269,""inTarget"":true}",0.5951388888888889,0.30597014925373134,166.0,2.0790028539877583,1.2001723259458488,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413866560,874,266,mousemove,//*[@id='rhs_block']/div/div/div[4]/div[1]/div[1]/div[1]/div[2]/div[1]/a/span[3],{},"{""topRight"":422,""topLeft"":145,""bottomRight"":623,""bottomLeft"":480,""middle"":243,""inTarget"":true}",0.6069444444444444,0.3308457711442786,201.0,0.13059109202394714,-1.9484117619638113,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413866891,876,253,mousemove,//*[@id='plarhs0'],{},"{""topRight"":416,""topLeft"":134,""bottomRight"":631,""bottomLeft"":493,""middle"":251,""inTarget"":true}",0.6083333333333333,0.31467661691542287,331.0,0.0397369983020118,-0.09085409372193534,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413867043,851,296,mouseover,//*[@id='rhs_block']/div/div/div[4]/div[1]/div[1]/div[1]/div[2]/div[2]/b,{},"{""topRight"":454,""topLeft"":168,""bottomRight"":615,""bottomLeft"":448,""middle"":241,""inTarget"":true}",0.5909722222222222,0.3681592039800995,152.0,0.3272323714591023,0.2874953731570905,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413867193,761,299,mouseover,//*[@id='rso']/div[1]/div/div[2]/div/div/div/span,{},"{""topRight"":540,""topLeft"":178,""bottomRight"":678,""bottomLeft"":448,""middle"":318,""inTarget"":false}",0.5284722222222222,0.3718905472636816,150.0,0.6003332407921453,0.27310086933304306,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413867526,660,259,mousemove,//*[@id='rso']/div[1]/div/div[2]/div/h3,{},"{""topRight"":627,""topLeft"":205,""bottomRight"":782,""bottomLeft"":510,""middle"":426,""inTarget"":false}",0.4583333333333333,0.32213930348258707,333.0,0.3262234465092411,-0.2741097942829042,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413868141,660,258,mousemove,//*[@id='rso']/div[1]/div/div[2]/div/h3,{},"{""topRight"":627,""topLeft"":204,""bottomRight"":782,""bottomLeft"":511,""middle"":426,""inTarget"":false}",0.4583333333333333,0.3208955223880597,615.0,0.0016260162601626016,-0.3245974302490785,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
0,1538413868292,720,263,mousemove,//*[@id='rso']/div[1]/div/div[2]/div/h3,{},"{""topRight"":570,""topLeft"":166,""bottomRight"":733,""bottomLeft"":490,""middle"":370,""inTarget"":false}",0.5,0.3271144278606965,151.0,0.3987282973110031,0.3971022810508405,20181001190800,"Mon, 01 Oct 2018 19:08:00 +0200","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",1440x900,1440x804,1423x1625,bqaooqmav7dc7q254r24pgjeb0-dd-top_right,bqaooqmav7dc7q254r24pgjeb0,1,4
