cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1491520675585,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520675836,228,258,mousemove,//*[@id='rso']/div[1]/div[1]/div/div/div/div[1]/cite,{},"{""topRight"":540,""topLeft"":187,""bottomRight"":518,""bottomLeft"":108,""middle"":231,""inTarget"":false}",0.20840950639853748,0.5058823529411764,251.0,1.371745026492772,1.371745026492772,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520676059,226,266,mousemove,//*[@id='rso']/div[1]/div[1]/div/div/div/span,{},"{""topRight"":544,""topLeft"":193,""bottomRight"":520,""bottomLeft"":110,""middle"":236,""inTarget"":false}",0.20658135283363802,0.5215686274509804,223.0,0.03697852579029292,-1.3347665007024792,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520678955,228,266,mousemove,//*[@id='rso']/div[1]/div[1]/div/div/div/span,{},"{""topRight"":542,""topLeft"":194,""bottomRight"":518,""bottomLeft"":111,""middle"":234,""inTarget"":false}",0.20840950639853748,0.5215686274509804,2896.0,0.0006906077348066298,-0.03628791805548629,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520681670,240,260,mouseover,//*[@id='rso']/div[1]/div[1]/div/div/div/div[1]/cite,{},"{""topRight"":529,""topLeft"":195,""bottomRight"":506,""bottomLeft"":120,""middle"":221,""inTarget"":false}",0.21937842778793418,0.5098039215686274,2715.0,0.004941586690607271,0.004250978955800641,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520681825,326,201,mousemove,//*[@id='tads']/ol/li,{},"{""topRight"":430,""topLeft"":222,""bottomRight"":418,""bottomLeft"":199,""middle"":118,""inTarget"":true}",0.2979890310786106,0.3941176470588235,155.0,0.6728571412790678,0.6679155545884605,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520681983,360,150,mousemove,//*[@id='tads']/ol/li/div[2],{},"{""topRight"":387,""topLeft"":237,""bottomRight"":390,""bottomLeft"":241,""middle"":76,""inTarget"":true}",0.3290676416819013,0.29411764705882354,158.0,0.3879390612841001,-0.2849180799949677,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520682137,392,101,mousemove,//*[@id='tads']/ol/li,{},"{""topRight"":352,""topLeft"":264,""bottomRight"":371,""bottomLeft"":288,""middle"":72,""inTarget"":true}",0.3583180987202925,0.1980392156862745,154.0,0.3800227243740138,-0.007916336910086308,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520682294,460,40,mousemove,//*[@id='sfdiv'],{},"{""topRight"":290,""topLeft"":337,""bottomRight"":335,""bottomLeft"":376,""middle"":121,""inTarget"":false}",0.42047531992687387,0.0784313725490196,157.0,0.581853321865441,0.20183059749142723,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
0,1491520683497,0,0,blur,/,{},{},0.0,0.0,1203.0,0.3838203285325086,-0.19803299333293245,20170407011613,"Fri, 07 Apr 2017 01:16:13 +0200","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36",1093x615,1094x510,1077x1914,5cf8h35jmm3nhi0coir0g9ehu3-native-top_left,5cf8h35jmm3nhi0coir0g9ehu3,0,5
