cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1488135096378,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135098664,0,0,blur,/,{},{},0.0,0.0,2286.0,0.0,0.0,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135104102,0,0,focus,/,{},{},0.0,0.0,5438.0,0.0,0.0,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135104829,518,10,mouseover,//*[@id='sfdiv'],{},"{""topRight"":243,""topLeft"":400,""bottomRight"":371,""bottomLeft"":488,""middle"":209,""inTarget"":false}",0.505859375,0.016181229773462782,727.0,0.7126499533767074,0.7126499533767074,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135105140,465,199,mousemove,//*[@id='tads']/ol/li/div[4]/span[4]/g-bubble/a/span/span[1],{},"{""topRight"":296,""topLeft"":351,""bottomRight"":298,""bottomLeft"":353,""middle"":29,""inTarget"":true}",0.4541015625,0.3220064724919094,311.0,0.631159488410652,-0.0814904649660555,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135105340,448,204,mousemove,//*[@id='tads']/ol/li/ul,{},"{""topRight"":314,""topLeft"":336,""bottomRight"":312,""bottomLeft"":335,""middle"":12,""inTarget"":true}",0.4375,0.3300970873786408,200.0,0.08860022573334675,-0.5425592626773053,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135105805,436,212,mouseover,//*[@id='tads']/ol/li/ul,{},"{""topRight"":328,""topLeft"":328,""bottomRight"":321,""bottomLeft"":321,""middle"":10,""inTarget"":true}",0.42578125,0.343042071197411,465.0,0.031015494842700983,-0.057584730890645766,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135106828,435,210,mousemove,//*[@id='tads']/ol/li/ul,{},"{""topRight"":328,""topLeft"":326,""bottomRight"":323,""bottomLeft"":321,""middle"":8,""inTarget"":true}",0.4248046875,0.33980582524271846,1023.0,0.0021857946994132843,-0.028829700143287697,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135107502,0,114,scroll,/,{},{},0.0,0.18446601941747573,674.0,0.660930520040871,0.6587447253414578,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135107670,435,438,mouseover,//*[@id='rso']/div[1]/div/table/tbody/tr[1]/td[1]/div/div,{},"{""topRight"":458,""topLeft"":457,""bottomRight"":337,""bottomLeft"":335,""middle"":236,""inTarget"":false}",0.4248046875,0.7087378640776699,168.0,3.2285892066514315,2.56765868661056,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135108652,435,437,mousemove,//*[@id='rso']/div[1]/div/table/tbody/tr[1]/td[1]/div/div,{},"{""topRight"":457,""topLeft"":456,""bottomRight"":336,""bottomLeft"":335,""middle"":235,""inTarget"":false}",0.4248046875,0.7071197411003236,982.0,0.0010183299389002036,-3.227570876712531,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135111213,0,342,scroll,/,{},{},0.0,0.5533980582524272,2561.0,0.17385893682852938,0.17284060688962918,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135111364,0,570,scroll,/,{},{},0.0,0.9223300970873787,151.0,1.509933774834437,1.3360748380059078,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135111648,0,798,scroll,/,{},{},0.0,1.2912621359223302,284.0,0.8028169014084507,-0.7071168734259863,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135111817,434,1121,mouseover,//*[@id='rso']/div[4]/div[2]/div/div/div,{},"{""topRight"":1067,""topLeft"":1066,""bottomRight"":874,""bottomLeft"":872,""middle"":919,""inTarget"":false}",0.423828125,1.813915857605178,169.0,3.201205306775385,2.3983884053669344,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135112667,432,1118,mousemove,//*[@id='rso']/div[4]/div[2]/div/div/div,{},"{""topRight"":1065,""topLeft"":1062,""bottomRight"":872,""bottomLeft"":869,""middle"":916,""inTarget"":false}",0.421875,1.809061488673139,850.0,0.004241825029957634,-3.1969634817454273,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
0,1488135112853,432,434,mouseover,//*[@id='rso']/div[1]/div/table/tbody/tr[1]/td[1]/div/div,{},"{""topRight"":457,""topLeft"":452,""bottomRight"":338,""bottomLeft"":331,""middle"":232,""inTarget"":false}",0.421875,0.7022653721682848,186.0,3.6774193548387095,3.673177529808752,20170226195031,"Sun, 26 Feb 2017 19:50:31 +0100",Mozilla/5.0 (Windows NT 6.0; rv:47.0) Gecko/20100101 Firefox/47.0,1024x768,1024x618,1075x1785,ud0ufu1memg9qfm8lp8br312o4-native-top_left,ud0ufu1memg9qfm8lp8br312o4,0,4
