cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1483751870596,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751870837,346,151,mouseover,//*[@id='rso']/div[1]/div[1]/div/div/div,{},"{""topRight"":723,""topLeft"":446,""bottomRight"":752,""bottomLeft"":491,""middle"":589,""inTarget"":false}",0.337890625,0.22403560830860533,241.0,1.5664491209215208,1.5664491209215208,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751870988,334,132,mouseover,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":734,""topLeft"":457,""bottomRight"":769,""bottomLeft"":510,""middle"":604,""inTarget"":false}",0.326171875,0.19584569732937684,151.0,0.1488225500281075,-1.4176265708934133,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751871149,325,116,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":743,""topLeft"":465,""bottomRight"":782,""bottomLeft"":525,""middle"":615,""inTarget"":false}",0.3173828125,0.17210682492581603,161.0,0.11402211025270695,-0.03480043977540054,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751871651,323,113,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":745,""topLeft"":467,""bottomRight"":785,""bottomLeft"":528,""middle"":618,""inTarget"":false}",0.3154296875,0.16765578635014836,502.0,0.007182373058693205,-0.10683973719401374,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751871804,582,574,mousemove,//*[@id='rso']/div[2]/div,{},"{""topRight"":675,""topLeft"":512,""bottomRight"":531,""bottomLeft"":298,""middle"":487,""inTarget"":false}",0.568359375,0.8516320474777448,153.0,3.4560395674927817,3.4488571944340887,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751872200,0,0,blur,/,{},{},0.0,0.0,396.0,2.0642298300692734,-1.3918097374235083,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751872564,700,657,mouseover,//*[@id='rso']/div[3]/div/div/div/div[1],{},"{""topRight"":663,""topLeft"":558,""bottomRight"":473,""bottomLeft"":310,""middle"":482,""inTarget"":false}",0.68359375,0.9747774480712166,364.0,2.637432748610211,0.5732029185409377,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751879199,123,372,mouseover,//*[@id='center_col'],{},"{""topRight"":982,""topLeft"":718,""bottomRight"":945,""bottomLeft"":667,""middle"":818,""inTarget"":false}",0.1201171875,0.5519287833827893,6635.0,0.09699291303834362,-2.5404398355718674,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
0,1483751879382,0,370,mousemove,//*[@id='rhscol'],{},"{""topRight"":1100,""topLeft"":833,""bottomRight"":1068,""bottomLeft"":790,""middle"":939,""inTarget"":false}",0.0,0.5489614243323442,183.0,0.6722199950162614,0.5752270819779177,20170107021615,"Sat, 07 Jan 2017 02:16:15 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1024x768,1024x674,1070x1919,16u791dfh7rdbs8jcnnask3ru1-dd-top_right,16u791dfh7rdbs8jcnnask3ru1,0,4
