cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1538405245918,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405246189,379,263,mousemove,//*[@id='tads']/ol/li/ul,{},"{""topRight"":400,""topLeft"":299,""bottomRight"":366,""bottomLeft"":252,""middle"":90,""inTarget"":true}",0.2774524158125915,0.4003044140030441,271.0,1.7022632565834592,1.7022632565834592,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405246444,254,207,mousemove,//*[@id='tads']/ol/li/ul/li[1],{},"{""topRight"":502,""topLeft"":165,""bottomRight"":496,""bottomLeft"":149,""middle"":183,""inTarget"":true}",0.18594436310395315,0.3150684931506849,255.0,0.537140391403303,-1.1651228651801562,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405246728,245,204,mouseover,//*[@id='vads-0-0-1-1-0'],{},"{""topRight"":510,""topLeft"":157,""bottomRight"":506,""bottomLeft"":143,""middle"":191,""inTarget"":true}",0.17935578330893118,0.3105022831050228,284.0,0.0334043414806519,-0.5037360499226512,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405246892,242,195,mousemove,//*[@id='vads-0-0-1-1-0'],{},"{""topRight"":511,""topLeft"":148,""bottomRight"":510,""bottomLeft"":146,""middle"":194,""inTarget"":true}",0.17715959004392387,0.2968036529680365,164.0,0.05784654256405572,0.024442201083403822,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405247043,898,224,mousemove,//*[@id='rcnt'],{},"{""topRight"":198,""topLeft"":780,""bottomRight"":166,""bottomLeft"":772,""middle"":463,""inTarget"":false}",0.657393850658858,0.3409436834094368,151.0,4.348613862422218,4.290767319858163,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405247259,1365,327,mouseover,/html,{},"{""topRight"":661,""topLeft"":1258,""bottomRight"":622,""bottomLeft"":1238,""middle"":939,""inTarget"":false}",0.9992679355783309,0.4977168949771689,216.0,2.2139990601024273,-2.134614802319791,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405247509,1365,332,mousemove,/html,{},"{""topRight"":663,""topLeft"":1259,""bottomRight"":623,""bottomLeft"":1238,""middle"":939,""inTarget"":false}",0.9992679355783309,0.5053272450532724,250.0,0.02,-2.1939990601024273,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405247660,1350,259,mousemove,/html,{},"{""topRight"":627,""topLeft"":1232,""bottomRight"":607,""bottomLeft"":1222,""middle"":916,""inTarget"":false}",0.9882869692532943,0.3942161339421613,151.0,0.4935441293744824,0.47354412937448237,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
0,1538405247827,842,292,mousemove,//*[@id='rcnt'],{},"{""topRight"":216,""topLeft"":739,""bottomRight"":98,""bottomLeft"":714,""middle"":418,""inTarget"":false}",0.616398243045388,0.4444444444444444,167.0,3.048327676660814,2.554783547286332,20181001164406,"Mon, 01 Oct 2018 16:44:06 +0200","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",1366x768,1366x657,1349x1745,n9vaq2uu1v80m9ve72l2h4uvg6-native-top_left,n9vaq2uu1v80m9ve72l2h4uvg6,0,5
