cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1487253360642,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253361112,588,217,mousemove,//*[@id='rso']/div[1],{},"{""topRight"":493,""topLeft"":230,""bottomRight"":1524,""bottomLeft"":1460,""middle"":750,""inTarget"":false}",0.57421875,0.46170212765957447,470.0,1.3335402359461372,1.3335402359461372,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253367565,589,213,mousemove,//*[@id='rso']/div[1],{},"{""topRight"":491,""topLeft"":228,""bottomRight"":1527,""bottomLeft"":1464,""middle"":753,""inTarget"":false}",0.5751953125,0.4531914893617021,6453.0,0.00063894399901095,-1.3329012919471264,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253367724,434,67,mousemove,//*[@id='slim_appbar'],{},"{""topRight"":635,""topLeft"":358,""bottomRight"":1717,""bottomLeft"":1635,""middle"":956,""inTarget"":false}",0.423828125,0.1425531914893617,159.0,1.339209195950865,1.338570251951854,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253368477,370,2,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":706,""topLeft"":433,""bottomRight"":1802,""bottomLeft"":1713,""middle"":1045,""inTarget"":false}",0.361328125,0.00425531914893617,753.0,0.121141454788645,-1.21806774116222,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253368630,297,105,mousemove,//*[@id='tads'],{},"{""topRight"":771,""topLeft"":493,""bottomRight"":1738,""bottomLeft"":1634,""middle"":1004,""inTarget"":false}",0.2900390625,0.22340425531914893,153.0,0.825135895484186,0.703994440695541,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253368944,292,121,mousedown,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":776,""topLeft"":498,""bottomRight"":1726,""bottomLeft"":1620,""middle"":994,""inTarget"":false}",0.28515625,0.2574468085106383,314.0,0.053385524249172644,-0.7717503712350133,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253369005,292,121,mouseup,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":776,""topLeft"":498,""bottomRight"":1726,""bottomLeft"":1620,""middle"":994,""inTarget"":false}",0.28515625,0.2574468085106383,61.0,0.0,-0.053385524249172644,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253369007,292,121,click,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":776,""topLeft"":498,""bottomRight"":1726,""bottomLeft"":1620,""middle"":994,""inTarget"":false}",0.28515625,0.2574468085106383,2.0,0.0,0.0,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
0,1487253369009,0,0,beforeunload,/,{},{},0.0,0.0,2.0,158.03876106828983,158.03876106828983,20170216145425,"Thu, 16 Feb 2017 14:54:25 +0100","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1024x600,1024x470,1070x1764,sjp7l4jqsbg165v6nvhu332hs5-dd-top_right,sjp7l4jqsbg165v6nvhu332hs5,0,4
