cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1486732089939,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732090396,168,316,mouseover,//*[@id='rso']/div[1]/div[1]/div/div/div,{},"{""topRight"":615,""topLeft"":220,""bottomRight"":581,""bottomLeft"":89,""middle"":306,""inTarget"":false}",0.15555555555555556,0.42302543507362783,457.0,0.7831130466849394,0.7831130466849394,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732092370,169,316,mousemove,//*[@id='rso']/div[1]/div[1]/div/div/div,{},"{""topRight"":614,""topLeft"":220,""bottomRight"":580,""bottomLeft"":89,""middle"":305,""inTarget"":false}",0.15648148148148147,0.42302543507362783,1974.0,0.0005065856129685917,-0.7826064610719708,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732092522,191,303,mousemove,//*[@id='rso']/div[1]/div[1]/div/div/div/span,{},"{""topRight"":589,""topLeft"":213,""bottomRight"":557,""bottomLeft"":91,""middle"":279,""inTarget"":false}",0.17685185185185184,0.40562248995983935,152.0,0.1681175307786926,0.167610945165724,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732092674,213,280,mouseover,//*[@id='rso']/div[1]/div[1]/div/div/div/div[1],{},"{""topRight"":561,""topLeft"":199,""bottomRight"":533,""bottomLeft"":95,""middle"":249,""inTarget"":false}",0.19722222222222222,0.3748326639892905,152.0,0.20939250608999407,0.041274975311301476,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732092826,221,261,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":547,""topLeft"":186,""bottomRight"":524,""bottomLeft"":96,""middle"":234,""inTarget"":false}",0.20462962962962963,0.3493975903614458,152.0,0.13562847452689675,-0.07376403156309733,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732093138,221,255,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":545,""topLeft"":181,""bottomRight"":523,""bottomLeft"":95,""middle"":232,""inTarget"":false}",0.20462962962962963,0.3413654618473896,312.0,0.019230769230769232,-0.11639770529612752,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732093922,221,255,mousedown,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":545,""topLeft"":181,""bottomRight"":523,""bottomLeft"":95,""middle"":232,""inTarget"":false}",0.20462962962962963,0.3413654618473896,784.0,0.0,-0.019230769230769232,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732094034,221,255,mouseup,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":545,""topLeft"":181,""bottomRight"":523,""bottomLeft"":95,""middle"":232,""inTarget"":false}",0.20462962962962963,0.3413654618473896,112.0,0.0,0.0,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
0,1486732094035,221,255,click,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":545,""topLeft"":181,""bottomRight"":523,""bottomLeft"":95,""middle"":232,""inTarget"":false}",0.20462962962962963,0.3413654618473896,1.0,0.0,0.0,20170210140629,"Fri, 10 Feb 2017 14:06:29 +0100","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",1440x900,1080x747,1063x1796,qn20t9gvlj0af7mvggncvefg37-native-top_left,qn20t9gvlj0af7mvggncvefg37,0,2
