cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1486945886253,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945889427,1260,2,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":526,""topLeft"":1137,""bottomRight"":615,""bottomLeft"":1180,""middle"":853,""inTarget"":false}",0.7875,0.0027137042062415195,3174.0,0.3969759254255159,0.3969759254255159,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945889581,794,219,mousemove,//*[@id='rcnt'],{},"{""topRight"":124,""topLeft"":676,""bottomRight"":127,""bottomLeft"":676,""middle"":358,""inTarget"":false}",0.49625,0.2971506105834464,154.0,3.3379718386996764,2.9409959132741603,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945889732,503,321,mousemove,//*[@id='uid_WD2MTgAH_6MKFNGCCQoWSQ_0']/div,{},"{""topRight"":323,""topLeft"":432,""bottomRight"":241,""bottomLeft"":375,""middle"":120,""inTarget"":true}",0.314375,0.4355495251017639,151.0,2.0421096524952698,-1.2958621862044066,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945889937,393,354,mousemove,//*[@id='center_col'],{},"{""topRight"":430,""topLeft"":363,""bottomRight"":351,""bottomLeft"":266,""middle"":140,""inTarget"":false}",0.245625,0.48032564450474896,205.0,0.56021156877081,-1.4818980837244597,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945890105,375,365,mousemove,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":451,""topLeft"":358,""bottomRight"":370,""bottomLeft"":249,""middle"":156,""inTarget"":false}",0.234375,0.49525101763907736,168.0,0.12556561374838685,-0.4346459550224232,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945890482,371,369,mousedown,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":456,""topLeft"":358,""bottomRight"":374,""bottomLeft"":245,""middle"":162,""inTarget"":false}",0.231875,0.5006784260515604,377.0,0.015004918433666792,-0.11056069531472006,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945890576,371,369,mouseup,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":456,""topLeft"":358,""bottomRight"":374,""bottomLeft"":245,""middle"":162,""inTarget"":false}",0.231875,0.5006784260515604,94.0,0.0,-0.015004918433666792,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945890578,0,0,beforeunload,/,{},{},0.0,0.0,2.0,261.63046458698193,261.63046458698193,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945890581,371,369,click,//*[@id='rso']/div[1]/div[1]/div/h3/a,{},"{""topRight"":456,""topLeft"":358,""bottomRight"":374,""bottomLeft"":245,""middle"":162,""inTarget"":false}",0.231875,0.5006784260515604,3.0,174.42030972465463,-87.2101548623273,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
0,1486945890773,0,0,unload,/,{},{},0.0,0.0,192.0,2.7253173394477286,-171.6949923852069,20170213013016,"Mon, 13 Feb 2017 01:30:16 +0100",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:51.0) Gecko/20100101 Firefox/51.0,1600x900,1600x737,1583x2054,soocspjcgedp19eqh2lmumrpr3-dd-top_left,soocspjcgedp19eqh2lmumrpr3,0,4
